Date,Request URI,Method,Response status
2023-07-05T11:13:35.082225200,/configuration/findById/test1,GET,status_:200
2023-07-05T11:13:38.405990800,/configuration/findById/test1,GET,status_:200
2023-07-05T11:13:58.699741,/configuration,PUT,status_:200
2023-07-05T11:14:16.053618100,/configuration,PUT,status_:200
2023-07-05T11:14:16.068615900,/configuration,PUT,status:500_Internal Server Error
2023-07-05T11:14:26.443383400,/configuration/connectors,GET,status_:200
2023-07-05T11:14:28.783001700,/configuration/connectors,GET,status_:200
2023-07-05T11:14:30.767531,/configuration/findById/test1,GET,status_:200
2023-07-05T11:14:52.421422800,/configuration/connectors,GET,status_:200
2023-07-05T11:14:54.635858700,/configuration/connectors,GET,status_:200
2023-07-05T11:14:56.424551200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T11:15:03.318770200,/configurationJDBC,PUT,status_:200
2023-07-05T11:15:03.323772700,/configurationJDBC,PUT,status_:200
2023-07-05T11:15:06.385763900,/configurationJDBC/extract,POST,status_:200
2023-07-05T11:15:14.092860100,/configurationJDBC,PUT,status_:200
2023-07-05T11:15:14.193867200,/configurationJDBC,PUT,status:500_Internal Server Error
2023-07-05T11:15:19.232961500,/configuration/connectors,GET,status_:200
2023-07-05T11:15:20.477946600,/configuration/connectors,GET,status_:200
2023-07-05T11:15:21.593092800,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T11:15:23.789516800,/configuration/connectors,GET,status_:200
2023-07-05T11:15:56.615827700,/configuration/findById/test188,GET,status_:200
2023-07-05T11:17:06.724065900,/configuration/findById/test188,GET,status_:200
2023-07-05T11:17:08.445065300,/configuration/findById/test188,GET,status_:200
2023-07-05T11:17:21.281881600,/configuration/findById/test188,GET,status_:200
2023-07-05T11:17:31.169980400,/configuration/findById/test188,GET,status_:200
2023-07-05T11:17:38.548590700,/configuration/findById/test188,GET,status_:200
2023-07-05T11:18:05.070154200,/configuration/findById/test188,GET,status_:200
2023-07-05T11:18:42.008783100,/configuration/connectors,GET,status_:200
2023-07-05T11:18:44.431596900,/configuration/findById/test188,GET,status_:200
2023-07-05T11:18:49.310882,/configuration/connectors,GET,status_:200
2023-07-05T11:18:51.485833200,/configuration/findById/tet,GET,status_:200
2023-07-05T11:18:56.184725200,/configuration/connectors,GET,status_:200
2023-07-05T11:18:57.752394400,/configuration/findById/connectorA,GET,status_:200
2023-07-05T11:19:01.999050,/configuration/connectors,GET,status_:200
2023-07-05T11:19:02.906699500,/configuration/connectors,GET,status_:200
2023-07-05T11:19:04.748804900,/configuration/findById/test1,GET,status_:200
2023-07-05T11:20:39.514004100,/configuration/log/myLog.csv,GET,status_:200
2023-07-05T11:20:45.239678700,/configuration/connectors,GET,status_:200
2023-07-05T13:46:52.560810700,/configuration/connectors,GET,status_:200
2023-07-05T14:19:53.815500700,/configuration/connectors,GET,status_:200
2023-07-05T14:20:38.094017800,/configuration/connectors,GET,status_:200
2023-07-05T14:20:42.628601900,/configuration/connectors,GET,status_:200
2023-07-05T14:22:13.069843900,/configuration/connectors,GET,status_:200
2023-07-05T14:23:08.653582300,/configuration/connectors,GET,status_:200
2023-07-05T14:23:20.250289100,/configuration/connectors,GET,status_:200
2023-07-05T14:23:56.701533700,/configuration/connectors,GET,status_:200
2023-07-05T14:24:24.875909100,/configuration/connectors,GET,status_:200
2023-07-05T14:24:44.088543500,/configuration/connectors,GET,status_:200
2023-07-05T14:25:00.526000100,/configuration/connectors,GET,status_:200
2023-07-05T14:25:24.703216800,/configuration/connectors,GET,status_:200
2023-07-05T14:25:37.913128500,/configuration/connectors,GET,status_:200
2023-07-05T14:25:40.005980100,/configuration/connectors,GET,status_:200
2023-07-05T14:26:05.742764800,/configuration/connectors,GET,status_:200
2023-07-05T14:31:30.669514900,/configuration/connectors,GET,status_:200
2023-07-05T14:31:36.475409600,/configuration/connectors,GET,status_:200
2023-07-05T14:47:07.347403600,/configuration/connectors,GET,status_:200
2023-07-05T15:33:52.613849800,/configuration/connectors,GET,status_:200
2023-07-05T19:13:59.303921900,/configuration/connectors,GET,status_:200
2023-07-05T19:15:00.856945800,/configuration/connectors,GET,status_:200
2023-07-05T19:15:04.726482700,/configuration/connectors,GET,status_:200
2023-07-05T19:15:06.570859100,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:17:25.957635500,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:17:30.485479700,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:17:43.891842300,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:17:44.944029200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:02.960940200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:16.511603500,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:18.389457900,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:21.902847200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:23.701154500,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:18:34.549213900,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:19:22.320967400,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:00.847087700,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:05.241027200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:07.526183500,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:09.942366900,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:15.289980800,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:29.988374800,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:33.421212200,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:20:35.827084100,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:21:58.284839800,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:22:00.145327,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:22:01.355471500,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T19:24:06.259060800,/configurationJDBC/findById/connector111,GET,status_:200
2023-07-05T21:55:13.263089900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:28:40.317743700,/configuration,OPTIONS,status_:200
2023-07-05T22:28:40.446199700,/configuration,POST,status_:400
2023-07-05T22:28:49.049433800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:29:54.435584900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:30:16.781541200,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:02.220638400,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:04.385973700,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:05.538973300,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:08.405638200,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:10.704187500,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:13.932175200,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:36.249156700,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:40:56.939129600,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:41:05.114524400,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:41:13.157704800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:41:16.636112100,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:41:21.151336900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:41:30.218453300,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:42:37.413942200,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:42:38.657799700,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:43:23.362612,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:44:06.131704800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:12.284576900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:15.207626100,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:16.650988900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:19.693034700,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:23.160791800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:24.343793400,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:45:59.123644,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:46:25.727154800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:46:40.414091700,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:46:56.969526300,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:47:17.967673400,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:56:32.043821800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T22:57:00.029747100,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-05T22:57:01.286635300,/configurationJDBC/extract,POST,status_:200
2023-07-05T22:57:54.800307600,/configurationJDBC/extract,POST,status_:200
2023-07-05T22:58:40.306310500,/configurationJDBC/extract,POST,status_:200
2023-07-05T23:00:29.231288,/configurationJDBC/extract,POST,status_:200
2023-07-05T23:01:40.786604600,/configurationJDBC/extract,POST,status_:200
2023-07-05T23:02:13.279041300,/configurationJDBC/extract,POST,status_:200
2023-07-05T23:07:48.343558900,/configurationJDBC/extract,POST,status_:200
2023-07-05T23:34:11.885085600,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T23:38:46.971533600,/configuration,OPTIONS,status_:200
2023-07-05T23:38:46.986064600,/configuration,OPTIONS,status_:200
2023-07-05T23:38:47.091092700,/configuration,POST,status_:400
2023-07-05T23:38:47.783090200,/configuration,POST,status_:200
2023-07-05T23:38:51.636107800,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T23:38:54.717369400,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-05T23:41:54.817480400,/configuration,POST,status_:400
2023-07-05T23:41:55.481504600,/configuration,POST,status_:200
2023-07-05T23:41:58.503169600,/configuration/connectors,GET,status_:200
2023-07-05T23:42:00.344989100,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-05T23:42:10.125052800,/configuration/connectors,GET,status_:200
2023-07-05T23:43:15.386462400,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:00:22.286356900,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:03:09.036432600,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:03:28.447665500,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:03:40.884413600,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:05:08.062607600,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:06:37.878942100,/configuration/connectors,GET,status_:200
2023-07-06T00:06:54.778098,/configuration/findById/connector1,GET,status:500_Internal Server Error
2023-07-06T00:44:51.804586700,/configuration/connectors,GET,status_:200
2023-07-06T00:45:34.635648200,/configuration,OPTIONS,status_:200
2023-07-06T00:45:34.654648600,/configuration,OPTIONS,status_:200
2023-07-06T00:45:34.870647100,/configuration,POST,status_:400
2023-07-06T00:45:35.434475700,/configuration,POST,status_:200
2023-07-06T00:45:39.954364500,/configuration/connectors,GET,status_:200
2023-07-06T00:45:41.884630600,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:48:37.953853400,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:48:39.463981900,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:48:42.493643800,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:48:47.001788300,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:48:49.557988300,/configuration/connectors,GET,status_:200
2023-07-06T00:48:51.358715700,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:01.640110,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:04.289071500,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:07.400564400,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:11.046427800,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:17.715794300,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:49:19.741432800,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:50:47.957907400,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:51:09.120887300,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:51:55.858298100,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:51:57.459998300,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:51:59.817006100,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:52:02.445013100,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:52:08.450992900,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:52:10.839633800,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:52:16.143707300,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:52:20.411291100,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:35.050742700,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:37.364119700,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:42.478248100,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:44.029973600,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:49.340552600,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:53:58.627262200,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:54:01.472520900,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:54:04.129469800,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:54:06.110797,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:55:58.678611700,/configuration/findById2/connector1,GET,status_:200
2023-07-06T00:56:20.785906600,/configuration/findById/connector1,GET,status_:200
2023-07-06T00:56:29.787303,/configuration/connectors,GET,status_:200
2023-07-06T00:56:35.706499100,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:06.437673100,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:08.253500600,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:15.179899900,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:17.724769400,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:23.401037300,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T00:57:59.931892900,/project/projects,GET,status_:200
2023-07-06T00:58:10.444230300,/project,OPTIONS,status_:200
2023-07-06T00:58:10.503697200,/project,POST,status_:200
2023-07-06T00:58:15.894584700,/project/projects,GET,status_:200
2023-07-06T00:58:24.368162600,/project/Jane,OPTIONS,status_:200
2023-07-06T00:58:24.475066900,/project/Jane,DELETE,status_:200
2023-07-06T00:58:27.396487300,/project/projects,GET,status_:200
2023-07-06T00:58:42.217989500,/project,POST,status_:200
2023-07-06T00:58:51.401522400,/project,POST,status_:200
2023-07-06T00:58:59.074018400,/project,POST,status_:200
2023-07-06T00:59:03.157826300,/project/projects,GET,status_:200
2023-07-06T00:59:20.606946300,/project/projects,GET,status_:200
2023-07-06T00:59:21.819267,/project/projects,GET,status_:200
2023-07-06T00:59:22.936737,/project/projects,GET,status_:200
2023-07-06T01:00:22.516045700,/configuration/connectors,GET,status_:200
2023-07-06T09:01:42.374582200,/configuration/connectors,GET,status_:200
2023-07-06T09:01:44.014456500,/configuration/findById/connector1,GET,status_:200
2023-07-06T09:01:56.731367,/configuration/connectors,GET,status_:200
2023-07-06T09:02:22.719977800,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-06T09:02:23.448857200,/configurationJDBC/extract,POST,status_:200
2023-07-06T09:02:34.032394600,/configurationJDBC,OPTIONS,status_:200
2023-07-06T09:02:34.075896400,/configurationJDBC,POST,status_:400
2023-07-06T09:02:34.186898200,/configurationJDBC,POST,status_:200
2023-07-06T09:02:36.323558600,/configuration/connectors,GET,status_:200
2023-07-06T09:02:38.149059900,/configurationJDBC/findById/connector11,GET,status_:200
2023-07-06T09:02:49.306356500,/configuration/connectors,GET,status_:200
2023-07-06T09:03:20.804191500,/configuration/pushToProxem,OPTIONS,status_:200
2023-07-06T09:03:21.461807700,/configuration/pushToProxem,PUT,status_:200
2023-07-06T09:03:53.353366100,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T09:04:55.630055,/configuration/connectors,GET,status_:200
2023-07-06T09:05:03.307695600,/configuration/connectors,GET,status_:200
2023-07-06T09:05:37.380932300,/configuration/findById/connector1,GET,status_:200
2023-07-06T09:05:40.655103700,/configuration/findById2/connector1,GET,status_:200
2023-07-06T09:05:43.405872600,/configuration/connectors,GET,status_:200
2023-07-06T10:10:36.786954700,/configuration/connectors,GET,status_:200
2023-07-06T10:18:26.029794600,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-06T10:18:26.647447200,/configurationJDBC/extract,POST,status_:200
2023-07-06T10:19:27.024162500,/configurationJDBC,OPTIONS,status_:200
2023-07-06T10:19:27.046811800,/configurationJDBC,OPTIONS,status_:200
2023-07-06T10:19:27.123930,/configurationJDBC,POST,status_:400
2023-07-06T10:19:27.491498,/configurationJDBC,POST,status_:200
2023-07-06T10:19:30.279611200,/configuration/connectors,GET,status_:200
2023-07-06T10:19:33.443665900,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T10:19:44.403169300,/configuration/findById2/connector22,GET,status_:200
2023-07-06T10:31:52.150461800,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T10:34:22.127667300,/configuration/connectors,GET,status_:200
2023-07-06T10:34:24.290924700,/configuration/findById/connector1,GET,status_:200
2023-07-06T10:34:28.036310900,/configuration/findById2/connector1,GET,status_:200
2023-07-06T10:35:21.136692200,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T10:38:14.872071800,/configuration/connectors,GET,status_:200
2023-07-06T10:42:31.704079700,/configuration/findById/connector1,GET,status_:200
2023-07-06T10:42:36.750406300,/configuration/findById/connector1,GET,status_:200
2023-07-06T10:44:01.601601700,/configuration/findById2/connector1,GET,status_:200
2023-07-06T10:44:09.364820100,/configuration/findById/connector1,GET,status_:200
2023-07-06T10:45:18.978775200,/configuration/connectors,GET,status_:200
2023-07-06T10:45:28.190295,/configuration/connectors,GET,status_:200
2023-07-06T11:08:51.853999200,/configuration/connectors,GET,status_:200
2023-07-06T11:11:42.093561100,/project/projects,GET,status_:200
2023-07-06T11:13:09.522425500,/configuration/connectors,GET,status_:200
2023-07-06T11:17:48.667288,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T11:17:51.138648,/configuration/connectors,GET,status_:200
2023-07-06T11:21:59.462259500,/project/projects,GET,status_:200
2023-07-06T11:22:01.133312300,/configuration/connectors,GET,status_:200
2023-07-06T12:08:40.611201100,/configuration/connectors,GET,status_:200
2023-07-06T12:08:43.136259500,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T12:08:44.225639600,/configuration/connectors,GET,status_:200
2023-07-06T12:08:45.767235700,/configurationJDBC/pushToProxem,OPTIONS,status_:200
2023-07-06T12:08:46.359661400,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T12:09:01.330363100,/configuration/pushToProxem,OPTIONS,status_:200
2023-07-06T12:09:01.594365700,/configuration/pushToProxem,PUT,status_:200
2023-07-06T12:09:11.910626200,/configuration/findById/connector1,GET,status_:200
2023-07-06T12:09:14.514477100,/configuration/pushToProxem,PUT,status_:200
2023-07-06T12:09:19.763441100,/configuration/connectors,GET,status_:200
2023-07-06T12:12:34.628837900,/configuration/connectors,GET,status_:200
2023-07-06T12:13:47.657383300,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T12:14:27.607195700,/configuration/connectors,GET,status_:200
2023-07-06T13:10:51.219929100,/configuration/connectors,GET,status_:200
2023-07-06T13:10:53.486381200,/configuration/pushToProxem,OPTIONS,status_:200
2023-07-06T13:10:53.838012,/configuration/pushToProxem,PUT,status_:200
2023-07-06T13:10:56.567819400,/configurationJDBC/pushToProxem,OPTIONS,status_:200
2023-07-06T13:10:56.636115100,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T13:11:59.073032600,/configurationJDBC/findById/connector11,GET,status_:200
2023-07-06T13:12:03.009631900,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T13:12:13.953142,/configuration/connectors,GET,status_:200
2023-07-06T13:12:15.569879700,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:12:18.064255300,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T13:12:21.504036,/configuration/connectors,GET,status_:200
2023-07-06T13:18:46.809253300,/configurationJDBC/pushToProxem,PUT,status_:200
2023-07-06T13:25:42.320765,/configurationJDBC/findById/connector11,GET,status_:200
2023-07-06T13:25:44.430369400,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-06T13:25:44.449369100,/configurationJDBC/extract,POST,status_:200
2023-07-06T13:27:12.450905400,/configurationJDBC/extract,POST,status_:200
2023-07-06T13:27:13.027589600,/configurationJDBC/extract,POST,status_:200
2023-07-06T13:27:20.373511800,/configuration/connectors,GET,status_:200
2023-07-06T13:27:22.417234500,/configurationJDBC/findById/connector11,GET,status_:200
2023-07-06T13:27:27.333366600,/configuration/connectors,GET,status_:200
2023-07-06T13:27:30.366042600,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:34.456363100,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:38.790489400,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:41.329935,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:45.387631600,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:57.791654,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:45:58.708249500,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:46:25.635295900,/configurationJDBC/findById/connector22,GET,status_:200
2023-07-06T13:46:55.053925900,/configuration/log/myLog.csv,GET,status_:200
2023-07-06T14:02:45.581383600,/configuration/connectors,GET,status_:200
2023-07-06T14:03:15.209186600,/configurationJDBC/extract,POST,status_:200
2023-07-06T14:03:15.387261800,/configurationJDBC/extract,POST,status_:200
2023-07-06T14:03:27.152814500,/configurationJDBC,OPTIONS,status_:200
2023-07-06T14:03:27.327210100,/configurationJDBC,POST,status_:400
2023-07-06T14:03:27.736757,/configurationJDBC,POST,status_:200
2023-07-06T14:03:30.608953900,/configuration/connectors,GET,status_:200
2023-07-06T14:03:32.221894800,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:05:28.485300800,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:05:31.591511800,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:05:35.909457800,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:05:39.366893,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:05:45.836548500,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T14:06:16.735777,/configurationJDBC/connector1,OPTIONS,status_:200
2023-07-06T14:06:16.786683500,/configurationJDBC/connector1,DELETE,status_:200
2023-07-06T14:06:20.132607600,/configuration/connectors,GET,status_:200
2023-07-06T14:07:07.668770400,/configurationJDBC/extract,POST,status_:200
2023-07-06T14:07:19.876751800,/configurationJDBC,POST,status_:200
2023-07-06T14:07:19.877752600,/configurationJDBC,POST,status_:400
2023-07-06T16:27:49.580574100,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-06T16:28:05.788959200,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-06T16:28:07.017700100,/configurationJDBC/extract,POST,status_:200
2023-07-06T16:28:19.039643600,/configurationJDBC,OPTIONS,status_:200
2023-07-06T16:28:19.051978500,/configurationJDBC,OPTIONS,status_:200
2023-07-06T16:28:19.118794400,/configurationJDBC,POST,status_:400
2023-07-06T16:28:19.640348700,/configurationJDBC,POST,status:500_Internal Server Error
2023-07-06T16:28:23.255598,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-06T16:28:26.926271900,/configuration/connectors,GET,status:500_Internal Server Error
2023-07-06T16:32:17.687394600,/configurationJDBC/extract,POST,status_:200
2023-07-06T16:32:39.128260600,/configurationJDBC,POST,status_:400
2023-07-06T16:32:39.781354300,/configurationJDBC,POST,status_:200
2023-07-06T16:33:05.618020700,/configuration/connectors,GET,status_:200
2023-07-06T16:33:06.882395600,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:37:43.527076700,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:38:10.406202200,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:38:11.914285,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:38:15.968225200,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:38:28.008369,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:53:01.460837800,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:53:32.270280900,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T16:53:36.792798900,/configuration/connectors,GET,status_:200
2023-07-06T20:39:29.477948300,/configuration/connectors,GET,status_:200
2023-07-06T20:39:49.681346600,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T20:39:58.148235,/configuration/connectors,GET,status_:200
2023-07-06T20:53:40.760414400,/configuration/connectors,GET,status_:200
2023-07-06T21:14:49.167124900,/configuration/connectors,GET,status_:200
2023-07-06T21:14:53.620547300,/configurationJDBC/connector1,OPTIONS,status_:200
2023-07-06T21:14:53.703509100,/configurationJDBC/connector1,DELETE,status_:200
2023-07-06T21:14:53.725540800,/configuration/connectors,GET,status_:200
2023-07-06T21:16:21.691789100,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-06T21:16:22.534155100,/configurationJDBC/extract,POST,status_:200
2023-07-06T21:16:45.988232700,/configurationJDBC,OPTIONS,status_:200
2023-07-06T21:16:46.016230100,/configurationJDBC,POST,status_:400
2023-07-06T21:16:46.154091800,/configurationJDBC,POST,status_:200
2023-07-06T21:16:50.204439,/configuration/connectors,GET,status_:200
2023-07-06T21:16:54.820409300,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-06T21:17:39.753985900,/configuration/connectors,GET,status_:200
2023-07-06T21:18:23.224701500,/configuration/log/myLog.csv,GET,status_:200
2023-07-07T12:00:46.784034900,/configuration/connectors,GET,status_:200
2023-07-07T12:00:53.196797900,/configurationJDBC/findById/connector1,GET,status_:200
2023-07-07T12:01:24.912467800,/configurationJDBC/extract,OPTIONS,status_:200
2023-07-07T12:01:26.110112100,/configurationJDBC/extract,POST,status_:200
2023-07-07T12:01:35.353675900,/configurationJDBC,OPTIONS,status_:200
2023-07-07T12:01:35.406672400,/configurationJDBC,OPTIONS,status_:200
2023-07-07T12:01:35.609675700,/configurationJDBC,PUT,status_:200
2023-07-07T12:01:35.630673100,/configurationJDBC,PUT,status:500_Internal Server Error
2023-07-07T12:02:07.132589700,/configuration/connectors,GET,status_:200
2023-07-07T12:02:50.740698800,/configuration,OPTIONS,status_:200
2023-07-07T12:02:50.747707600,/configuration,OPTIONS,status_:200
2023-07-07T12:02:50.829697100,/configuration,POST,status_:400
2023-07-07T12:02:50.884700500,/configuration,POST,status_:200
2023-07-07T12:02:53.078696200,/configuration/connectors,GET,status_:200
2023-07-07T12:02:55.619296600,/configuration/findById/connector1cs,GET,status_:200
2023-07-07T12:04:25.739431300,/configuration,OPTIONS,status_:200
2023-07-07T12:04:25.785528,/configuration,PUT,status_:400
2023-07-07T12:04:25.785528,/configuration,PUT,status_:400
2023-07-07T12:04:30.904343500,/configuration,PUT,status_:400
2023-07-07T12:04:30.926345600,/configuration,PUT,status_:400
